No.	Name	Description	Block ID	Block	Sub-Block	
323	VE2_D	average coefficient of the last eigenvector from topological distance matrix	7	2D matrix-based descriptors	Topological distance matrix (D)	1
324	VE3_D	logarithmic coefficient sum of the last eigenvector from topological distance matrix	7	2D matrix-based descriptors	Topological distance matrix (D)	1
325	VR1_D	Randic-like eigenvector-based index from topological distance matrix	7	2D matrix-based descriptors	Topological distance matrix (D)	1
326	VR2_D	normalized Randic-like eigenvector-based index from topological distance matrix	7	2D matrix-based descriptors	Topological distance matrix (D)	1
327	VR3_D	logarithmic Randic-like eigenvector-based index from topological distance matrix	7	2D matrix-based descriptors	Topological distance matrix (D)	1
328	QW_L	quasi-Wiener index (Kirchhoff number) from Laplace matrix	7	2D matrix-based descriptors	Laplace matrix (L)	2
329	TI1_L	first Mohar index from Laplace matrix	7	2D matrix-based descriptors	Laplace matrix (L)	2
330	TI2_L	second Mohar index from Laplace matrix	7	2D matrix-based descriptors	Laplace matrix (L)	2
331	STN_L	spanning tree number (log function) from Laplace matrix	7	2D matrix-based descriptors	Laplace matrix (L)	2
332	SpPos_L	spectral positive sum from Laplace matrix	7	2D matrix-based descriptors	Laplace matrix (L)	2
333	SpPosA_L	normalized spectral positive sum from Laplace matrix	7	2D matrix-based descriptors	Laplace matrix (L)	2
334	SpPosLog_L	logarithmic spectral positive sum from Laplace matrix	7	2D matrix-based descriptors	Laplace matrix (L)	2
335	SpMax_L	leading eigenvalue from Laplace matrix	7	2D matrix-based descriptors	Laplace matrix (L)	2
336	SpMaxA_L	normalized leading eigenvalue from Laplace matrix	7	2D matrix-based descriptors	Laplace matrix (L)	2
337	SpDiam_L	spectral diameter from Laplace matrix	7	2D matrix-based descriptors	Laplace matrix (L)	2
338	SpAD_L	spectral absolute deviation from Laplace matrix	7	2D matrix-based descriptors	Laplace matrix (L)	2
339	SpMAD_L	spectral mean absolute deviation from Laplace matrix	7	2D matrix-based descriptors	Laplace matrix (L)	2
340	Ho_L	Hosoya-like index (log function) from Laplace matrix	7	2D matrix-based descriptors	Laplace matrix (L)	2
341	EE_L	Estrada-like index (log function) from Laplace matrix	7	2D matrix-based descriptors	Laplace matrix (L)	2
342	SM2_L	spectral moment of order 2 from Laplace matrix	7	2D matrix-based descriptors	Laplace matrix (L)	2
343	SM3_L	spectral moment of order 3 from Laplace matrix	7	2D matrix-based descriptors	Laplace matrix (L)	2
344	SM4_L	spectral moment of order 4 from Laplace matrix	7	2D matrix-based descriptors	Laplace matrix (L)	2
345	SM5_L	spectral moment of order 5 from Laplace matrix	7	2D matrix-based descriptors	Laplace matrix (L)	2
346	SM6_L	spectral moment of order 6 from Laplace matrix	7	2D matrix-based descriptors	Laplace matrix (L)	2
347	VE1_L	coefficient sum of the last eigenvector from Laplace matrix	7	2D matrix-based descriptors	Laplace matrix (L)	2
348	VE2_L	average coefficient of the last eigenvector from Laplace matrix	7	2D matrix-based descriptors	Laplace matrix (L)	2
349	VE3_L	logarithmic coefficient sum of the last eigenvector from Laplace matrix	7	2D matrix-based descriptors	Laplace matrix (L)	2
350	VR1_L	Randic-like eigenvector-based index from Laplace matrix	7	2D matrix-based descriptors	Laplace matrix (L)	2
351	VR2_L	normalized Randic-like eigenvector-based index from Laplace matrix	7	2D matrix-based descriptors	Laplace matrix (L)	2
352	VR3_L	logarithmic Randic-like eigenvector-based index from Laplace matrix	7	2D matrix-based descriptors	Laplace matrix (L)	2
353	AVS_X	average vertex sum from chi matrix	7	2D matrix-based descriptors	Chi matrix (X)	3
354	H_X	Harary-like index from chi matrix	7	2D matrix-based descriptors	Chi matrix (X)	3
355	Chi_X	Randic-like index from chi matrix	7	2D matrix-based descriptors	Chi matrix (X)	3
356	ChiA_X	average Randic-like index from chi matrix	7	2D matrix-based descriptors	Chi matrix (X)	3
357	J_X	Balaban-like index from chi matrix	7	2D matrix-based descriptors	Chi matrix (X)	3
358	HyWi_X	hyper-Wiener-like index (log function) from chi matrix	7	2D matrix-based descriptors	Chi matrix (X)	3
359	SpPos_X	spectral positive sum from chi matrix	7	2D matrix-based descriptors	Chi matrix (X)	3
360	SpPosA_X	normalized spectral positive sum from chi matrix	7	2D matrix-based descriptors	Chi matrix (X)	3
361	SpPosLog_X	logarithmic spectral positive sum from chi matrix	7	2D matrix-based descriptors	Chi matrix (X)	3
362	SpMax_X	leading eigenvalue from chi matrix	7	2D matrix-based descriptors	Chi matrix (X)	3
363	SpMaxA_X	normalized leading eigenvalue from chi matrix	7	2D matrix-based descriptors	Chi matrix (X)	3
364	SpDiam_X	spectral diameter from chi matrix	7	2D matrix-based descriptors	Chi matrix (X)	3
365	SpAD_X	spectral absolute deviation from chi matrix	7	2D matrix-based descriptors	Chi matrix (X)	3
366	SpMAD_X	spectral mean absolute deviation from chi matrix	7	2D matrix-based descriptors	Chi matrix (X)	3
367	Ho_X	Hosoya-like index (log function) from chi matrix	7	2D matrix-based descriptors	Chi matrix (X)	3
368	EE_X	Estrada-like index (log function) from chi matrix	7	2D matrix-based descriptors	Chi matrix (X)	3
369	SM2_X	spectral moment of order 2 from chi matrix	7	2D matrix-based descriptors	Chi matrix (X)	3
370	SM3_X	spectral moment of order 3 from chi matrix	7	2D matrix-based descriptors	Chi matrix (X)	3
371	SM4_X	spectral moment of order 4 from chi matrix	7	2D matrix-based descriptors	Chi matrix (X)	3
372	SM5_X	spectral moment of order 5 from chi matrix	7	2D matrix-based descriptors	Chi matrix (X)	3
373	SM6_X	spectral moment of order 6 from chi matrix	7	2D matrix-based descriptors	Chi matrix (X)	3
374	VE1_X	coefficient sum of the last eigenvector from chi matrix	7	2D matrix-based descriptors	Chi matrix (X)	3
375	VE2_X	average coefficient of the last eigenvector from chi matrix	7	2D matrix-based descriptors	Chi matrix (X)	3
376	VE3_X	logarithmic coefficient sum of the last eigenvector from chi matrix	7	2D matrix-based descriptors	Chi matrix (X)	3
377	VR1_X	Randic-like eigenvector-based index from chi matrix	7	2D matrix-based descriptors	Chi matrix (X)	3
378	VR2_X	normalized Randic-like eigenvector-based index from chi matrix	7	2D matrix-based descriptors	Chi matrix (X)	3
379	VR3_X	logarithmic Randic-like eigenvector-based index from chi matrix	7	2D matrix-based descriptors	Chi matrix (X)	3
380	Wi_H2	Wiener-like index from reciprocal squared distance matrix	7	2D matrix-based descriptors	Reciprocal squared distance matrix (H2)	4
381	WiA_H2	average Wiener-like index from reciprocal squared distance matrix	7	2D matrix-based descriptors	Reciprocal squared distance matrix (H2)	4
382	AVS_H2	average vertex sum from reciprocal squared distance matrix	7	2D matrix-based descriptors	Reciprocal squared distance matrix (H2)	4
383	Chi_H2	Randic-like index from reciprocal squared distance matrix	7	2D matrix-based descriptors	Reciprocal squared distance matrix (H2)	4
384	ChiA_H2	average Randic-like index from reciprocal squared distance matrix	7	2D matrix-based descriptors	Reciprocal squared distance matrix (H2)	4
385	J_H2	Balaban-like index from reciprocal squared distance matrix	7	2D matrix-based descriptors	Reciprocal squared distance matrix (H2)	4
386	HyWi_H2	hyper-Wiener-like index (log function) from reciprocal squared distance matrix	7	2D matrix-based descriptors	Reciprocal squared distance matrix (H2)	4
387	SpPos_H2	spectral positive sum from reciprocal squared distance matrix	7	2D matrix-based descriptors	Reciprocal squared distance matrix (H2)	4
388	SpPosA_H2	normalized spectral positive sum from reciprocal squared distance matrix	7	2D matrix-based descriptors	Reciprocal squared distance matrix (H2)	4
389	SpPosLog_H2	logarithmic spectral positive sum from reciprocal squared distance matrix	7	2D matrix-based descriptors	Reciprocal squared distance matrix (H2)	4
390	SpMax_H2	leading eigenvalue from reciprocal squared distance matrix	7	2D matrix-based descriptors	Reciprocal squared distance matrix (H2)	4
391	SpMaxA_H2	normalized leading eigenvalue from reciprocal squared distance matrix	7	2D matrix-based descriptors	Reciprocal squared distance matrix (H2)	4
392	SpDiam_H2	spectral diameter from reciprocal squared distance matrix	7	2D matrix-based descriptors	Reciprocal squared distance matrix (H2)	4
393	SpAD_H2	spectral absolute deviation from reciprocal squared distance matrix	7	2D matrix-based descriptors	Reciprocal squared distance matrix (H2)	4
394	SpMAD_H2	spectral mean absolute deviation from reciprocal squared distance matrix	7	2D matrix-based descriptors	Reciprocal squared distance matrix (H2)	4
395	Ho_H2	Hosoya-like index (log function) from reciprocal squared distance matrix	7	2D matrix-based descriptors	Reciprocal squared distance matrix (H2)	4
396	EE_H2	Estrada-like index (log function) from reciprocal squared distance matrix	7	2D matrix-based descriptors	Reciprocal squared distance matrix (H2)	4
397	SM2_H2	spectral moment of order 2 from reciprocal squared distance matrix	7	2D matrix-based descriptors	Reciprocal squared distance matrix (H2)	4
398	SM3_H2	spectral moment of order 3 from reciprocal squared distance matrix	7	2D matrix-based descriptors	Reciprocal squared distance matrix (H2)	4
399	SM4_H2	spectral moment of order 4 from reciprocal squared distance matrix	7	2D matrix-based descriptors	Reciprocal squared distance matrix (H2)	4
400	SM5_H2	spectral moment of order 5 from reciprocal squared distance matrix	7	2D matrix-based descriptors	Reciprocal squared distance matrix (H2)	4
401	SM6_H2	spectral moment of order 6 from reciprocal squared distance matrix	7	2D matrix-based descriptors	Reciprocal squared distance matrix (H2)	4
402	VE1_H2	coefficient sum of the last eigenvector from reciprocal squared distance matrix	7	2D matrix-based descriptors	Reciprocal squared distance matrix (H2)	4
403	VE2_H2	average coefficient of the last eigenvector from reciprocal squared distance matrix	7	2D matrix-based descriptors	Reciprocal squared distance matrix (H2)	4
404	VE3_H2	logarithmic coefficient sum of the last eigenvector from reciprocal squared distance matrix	7	2D matrix-based descriptors	Reciprocal squared distance matrix (H2)	4
405	VR1_H2	Randic-like eigenvector-based index from reciprocal squared distance matrix	7	2D matrix-based descriptors	Reciprocal squared distance matrix (H2)	4
406	VR2_H2	normalized Randic-like eigenvector-based index from reciprocal squared distance matrix	7	2D matrix-based descriptors	Reciprocal squared distance matrix (H2)	4
407	VR3_H2	logarithmic Randic-like eigenvector-based index from reciprocal squared distance matrix	7	2D matrix-based descriptors	Reciprocal squared distance matrix (H2)	4
408	Wi_Dt	Wiener-like index from detour matrix (detour index)	7	2D matrix-based descriptors	Detour matrix (Dt)	5
409	WiA_Dt	average Wiener-like index from detour matrix	7	2D matrix-based descriptors	Detour matrix (Dt)	5
410	AVS_Dt	average vertex sum from detour matrix	7	2D matrix-based descriptors	Detour matrix (Dt)	5
411	H_Dt	Harary-like index from detour matrix	7	2D matrix-based descriptors	Detour matrix (Dt)	5
412	Chi_Dt	Randic-like index from detour matrix	7	2D matrix-based descriptors	Detour matrix (Dt)	5
413	ChiA_Dt	average Randic-like index from detour matrix	7	2D matrix-based descriptors	Detour matrix (Dt)	5
414	J_Dt	Balaban-like index from detour matrix	7	2D matrix-based descriptors	Detour matrix (Dt)	5
415	HyWi_Dt	hyper-Wiener-like index (log function) from detour matrix	7	2D matrix-based descriptors	Detour matrix (Dt)	5
416	SpPos_Dt	spectral positive sum from detour matrix	7	2D matrix-based descriptors	Detour matrix (Dt)	5
417	SpPosA_Dt	normalized spectral positive sum from detour matrix	7	2D matrix-based descriptors	Detour matrix (Dt)	5
418	SpPosLog_Dt	logarithmic spectral positive sum from detour matrix	7	2D matrix-based descriptors	Detour matrix (Dt)	5
419	SpMax_Dt	leading eigenvalue from detour matrix	7	2D matrix-based descriptors	Detour matrix (Dt)	5
420	SpMaxA_Dt	normalized leading eigenvalue from detour matrix	7	2D matrix-based descriptors	Detour matrix (Dt)	5
421	SpDiam_Dt	spectral diameter from detour matrix	7	2D matrix-based descriptors	Detour matrix (Dt)	5
422	SpAD_Dt	spectral absolute deviation from detour matrix	7	2D matrix-based descriptors	Detour matrix (Dt)	5
423	SpMAD_Dt	spectral mean absolute deviation from detour matrix	7	2D matrix-based descriptors	Detour matrix (Dt)	5
